,STARVED@8H_mu=-0.005_H,PERSIST@8H_mu=0.02_H,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.6_H,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.22_P,GLC+AA_CHEM_mu=0.22_replicate1_P,GLC+AA_CHEM_mu=0.22_replicate2_P,GLC+AA_CHEM_mu=0.25_P,GLC_CHEM_mu=0.26_P,GLC_CHEM_mu=0.31_P,GLC+AA_CHEM_mu=0.35_P,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.41_P,GLC+AA_CHEM_mu=0.42_P,GLC+AA_CHEM_mu=0.45_P,GLC_CHEM_mu=0.46_P,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+AA_CHEM_mu=0.53_P,GLC+AA_CHEM_mu=0.55_P,GLC+AA_CHEM_mu=0.63_P,GLC+AA_CHEM_mu=0.65_P,GLC+AA_CHEM_mu=0.73_P,GLC+AA_CHEM_mu=0.74_P,GLC+AA_CHEM_mu=0.78_P,GLC+AA_CHEM_mu=0.82_P,GLC_STATIONARY1d_mu=-0.01_S,GLC_STATIONARY3d_mu=-0.01_S,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.35_S,PYR_BATCH_mu=0.40_S,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.50_S,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,GLC_BATCH_mu=0.58_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=1.03_S,GLYC+AA_BATCH_mu=1.27_S,LB_BATCH_mu=1.78_S,LB_BATCH_mu=1.9_S,LB_BATCH_mu=2.3_S,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.49_V
b1247,184.05307806108695,311.55655505180334,181.32094895531532,74.9924962519535,150.1682116982,146.9320420355,233.817862586,211.0093629977,253.43117136060002,178.7679461056,190.4936317177,330.8318716782,187.8003085256,167.1174668066,330.17645227779997,358.56856724589994,175.62413055279998,168.7261368817,191.53138784529997,357.8244648754,366.2259717821,364.82927255550004,436.72973049169997,441.59583917699996,451.32177392089994,491.73626803540003,578.1059330586,3.40625,3.55625,27.742105263157892,33.697115384615394,15.877828054298645,9.208695652173914,33.19583333333333,23.916,28.40157480314961,26.926356589147293,27.068702290076327,19.935606060606066,12.886363636363635,35.71747211895911,7.297491039426522,23.154121863799283,20.09507042253521,10.440273037542662,21.875,18.983221476510067,87.64666666666666,12.918079096045195,208.79895561357705,19.300236406619387,103.67832167832168,5.589449541284404,,,,,
b1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5125,13.3875,11.8,19.62980769230769,29.289592760180998,40.008695652173905,51.75416666666666,22.256,33.11023622047244,75.2984496124031,43.099236641221374,31.20833333333333,,23.052044609665426,24.20071684587813,,49.34507042253521,8.395904436860068,,20.634228187919465,,,,,31.832167832167837,,,,,,
b1249,186.2750297841304,323.97541495360656,134.71033060468469,79.15511962962792,,,,,,,,,,,,,,,,,,,,,,,,8.13125,6.637499999999998,16.031578947368427,14.124999999999998,3.3574660633484164,4.152173913043479,12.358333333333334,3.532,3.570866141732284,4.430232558139535,6.080152671755725,3.537878787878788,4.087121212121212,14.959107806691453,3.2688172043010755,4.917562724014337,3.609154929577465,5.832764505119454,7.868243243243242,7.208053691275167,2.18,1.4802259887005649,1.9112271540469972,2.1347517730496453,3.226107226107226,2.201834862385321,,,,,
b1250,24.26258319445652,37.91604059147541,29.03898641216216,20.401944873209306,,,,,,,,,,,,,,,,,,,,,,,,45.4375,33.58125,7.742105263157897,11.192307692307693,21.380090497737555,15.930434782608698,15.05,12.116,14.68503937007874,26.391472868217047,17.026717557251903,18.03030303030303,25.1780303030303,14.066914498141266,54.71326164874553,42.939068100358426,19.20422535211268,84.16040955631401,24.324324324324326,40.677852348993284,7.303333333333334,9.610169491525424,27.028720626631852,7.957446808510637,17.89510489510489,9.779816513761467,,,,,
b1251,851.3774519041302,506.05255722098366,504.97885055162163,238.0192524233024,1597.7218669803,1581.4877816466,1229.6301373079,1634.9606577153,1323.9494692198,1486.879880731,1461.0737054118,1222.1003404475,1409.4353735193,1231.6999206292999,1086.5990310855,969.2296520102001,1078.2637135134,937.7531586101,1025.4136235488002,841.1030332089999,905.7999008283999,684.6849167826999,748.7669977708999,648.2084205429001,614.0792283508,564.1487882099,,1286.0375,1282.45,508.23684210526324,639.5384615384615,672.0950226244344,768.7391304347825,648.9458333333333,664.8919999999999,620.3779527559055,684.2248062015502,792.0916030534352,728.2727272727273,718.3636363636364,648.7286245353158,1230.1756272401433,938.6487455197133,744.9330985915494,1102.9897610921505,789.9628378378377,764.2214765100673,348.8766666666667,276.71468926553666,496.9582245430809,126.57446808510636,396.6526806526807,129.6605504587156,2919.82,3985.89,4283.72,3673.4,3145.65
b1252,136.45611588858696,159.4489407213115,190.99689587774773,166.4885496375814,,,,,,,,,,,,,,,,,,27.9458737047,,,,21.6916156575,,32.46875,31.06875,22.568421052631578,26.26442307692308,28.67873303167421,22.660869565217396,24.65,39.044000000000004,32.870078740157474,36.81782945736435,30.522900763358773,32.57954545454545,33.60227272727273,35.684014869888465,69.2078853046595,61.14695340501792,37.95070422535211,54.42320819112628,47.706081081081095,73.22818791946308,40.07333333333333,59.17796610169492,33.78067885117493,21.505910165484632,17.428904428904428,40.15825688073394,,,,,
b1253,439.96278967315214,938.6402185370492,272.75211741198194,194.58971568846508,94.3650114494,,,,,,,,,,,,,106.2295657443,,112.8683422517,,,,,,,,2.88125,26.3125,15.784210526315787,11.245192307692307,20.162895927601813,9.465217391304348,13.7625,17.432000000000002,17.09055118110236,18.662790697674414,14.332061068702288,17.693181818181817,18.897727272727273,14.884758364312267,30.204301075268816,25.444444444444446,23.59154929577465,27.013651877133107,21.69594594594595,56.65771812080537,52.60333333333333,40.32485875706215,15.096605744125329,43.633569739952705,16.93006993006993,54.91055045871559,,,,,
b1254,28.02748401847826,120.63718871377048,230.31234545657657,170.6088891227442,,,,,,,,,,,,,,,,,,,,,,,,0.00625,0.00625,0.3842105263157895,0.3557692307692307,0.5882352941176471,0.4782608695652175,0.4208333333333333,1.0959999999999999,0.905511811023622,1.1472868217054264,0.7786259541984732,1.4734848484848484,0.7045454545454546,1.0817843866171004,0.4946236559139784,0.7706093189964157,1.3274647887323945,0.621160409556314,1.648648648648649,1.1208053691275168,,,0.9242819843342036,,1.3216783216783217,,,,,,
b1255,69.91592957369565,79.18019019114755,54.08555725189189,38.958912872325584,,,,,,,,,,,,,,,,,,,,,,,,6.512499999999998,3.64375,3.6684210526315786,3.6875,2.6018099547511317,2.221739130434783,4.516666666666667,5.9,3.822834645669292,4.170542635658914,4.061068702290076,5.371212121212121,4.265151515151515,4.992565055762082,2.6164874551971327,4.706093189964158,3.612676056338029,3.0238907849829353,6.418918918918918,6.275167785234898,,,3.195822454308094,,4.6223776223776225,,,,,,
b1256,,,,,354.8158350941,571.0314504515001,1027.4617854874,,,283.6051564213,322.5937999065,,488.4478367643,446.4575596003,764.0052730297999,,,,,558.9228252883,,,,,,364.8156700125,,10.675,8.087499999999999,188.43684210526314,148.33653846153842,16.303167420814482,38.89565217391304,118.0,21.98,29.122047244094485,26.209302325581397,32.75954198473282,18.93560606060606,24.606060606060602,48.41263940520446,8.605734767025089,16.666666666666668,9.69718309859155,9.088737201365188,8.523648648648651,10.278523489932883,3.2133333333333334,1.429378531073446,26.85378590078329,21.132387706855788,42.68298368298369,7.1536697247706424,,,,,
b1257,281.75809699239124,703.0342057939345,224.3219127252252,67.10934210851163,,,,,,,,,,,,,,,,,,,,,,,,102.30625,120.28125,239.2684210526316,173.85576923076923,185.6923076923077,169.82608695652175,126.35,94.444,112.9527559055118,135.20930232558138,148.0,98.68939393939394,155.04166666666666,105.08550185873608,149.7240143369176,53.516129032258064,108.81338028169014,104.81911262798634,57.41216216216216,123.27181208053692,0.7033333333333333,0.38135593220338987,37.21671018276761,0.2529550827423168,41.32867132867133,0.1055045871559633,1279.1,620.49,377.43,220.38,168.81
b1258,35.84444266413043,501.5596119016394,44.01662366216216,14.041538241534884,1391.2569148173002,2142.0939295704998,3484.9106453264003,,,,701.9089234555,,731.568684111,624.5027561021,597.9446106667,,565.0568072871,362.0980663642,478.2944711096,411.52231914379996,,330.5568264443,,282.8984413478,,267.1471553102,,553.1562499999999,505.44375,554.2684210526315,408.25,432.3257918552037,299.8826086956522,194.69166666666663,85.432,161.26377952755902,93.42248062015504,182.31679389312976,135.45833333333334,155.47727272727272,148.72490706319704,216.44444444444443,59.946236559139784,95.03169014084507,174.96928327645045,56.097972972972975,188.5234899328859,5.22,0.8192090395480226,34.39686684073107,1.860520094562648,26.03263403263404,0.3463302752293578,1808.79,1633.74,904.37,716.07,437.55
b1259,8.735662022173912,717.0027465640984,3.094410271711712,0.3873784419534884,,,,,,,,,,,,,,,,,,,,,,,,857.4812499999998,73.71875,31.336842105263162,31.76923076923077,28.217194570135746,14.365217391304348,29.170833333333334,18.116,13.795275590551181,8.910852713178292,25.11450381679389,26.878787878787875,28.21590909090909,17.356877323420075,141.50179211469538,30.55197132616487,22.450704225352116,977.3447098976108,19.756756756756754,117.5503355704698,,,27.644908616187987,,16.01864801864802,,531.06,,,,
b1260,2021.837246975,2870.3836713585247,1750.9837988983786,1421.3997888101858,2941.2399187134,2992.0828223253,1622.6250254882998,1671.5366755348998,1651.2418757369,2887.153890247,3071.475170205,1677.4091275458,3054.3039386494,3300.4939792636,1618.8883720708,1616.2674032392001,3547.4726433479,3800.2254325908,3856.6370604416998,1544.9710864242002,1364.7447553864,1315.244338881,1255.598315019,986.9196621044,876.9798922691,762.6045478602999,516.8809352917,705.75,676.4,959.3473684210527,1129.7403846153845,1184.334841628959,1035.9521739130437,1233.1875,1359.46,998.8070866141733,914.5232558139534,1276.9923664122134,1438.185606060606,1022.2651515151517,1347.7657992565055,1382.293906810036,1139.1612903225807,1544.8309859154929,1026.2935153583617,1305.0236486486485,1364.755033557047,1492.956666666667,2239.1949152542375,395.76240208877283,216.0212765957447,397.4848484848485,145.24770642201833,1702.71,2049.61,2491.31,2406.02,3168.71
b1261,1499.9973625365217,2393.103039069836,1640.2084662788288,1144.7134717327906,2024.7855574501,2002.7889220429001,1100.6400325581,1125.5564040516,1110.0828363817,2131.4817569036,2073.02055525,1170.109914046,2205.2658016709,2405.7509192325,1118.354144131,1176.2933693672999,2665.8950323966,2871.628764141,2922.3232311540996,1119.4729699763,1036.4341846571,883.6902381035001,875.5109954960001,716.5072509033,716.6626465217,532.4404914534999,411.8495975615,712.8,762.675,872.521052631579,1075.5048076923078,1197.3981900452486,962.1434782608696,1149.5500000000004,1630.648,833.4055118110235,1203.5077519379845,1301.8053435114502,1542.1477272727273,1483.1628787878788,1172.3605947955389,1431.5698924731182,1378.1218637992831,1893.2323943661968,1140.0580204778155,1734.6959459459458,1560.7046979865772,1157.8133333333333,1764.533898305085,223.55874673629242,143.61702127659572,174.89743589743588,91.19036697247705,1269.46,1524.83,1618.8,1921.66,1980.22
b1262,455.75979636434784,912.3711701304918,401.21626188288286,364.6303142606512,571.3701247652,517.0808302467,274.9945532105,460.8686323614,323.9605388546,542.310235402,551.9490278183999,290.6776906541,563.2993066795,617.3803395969001,291.6399548034,276.256785518,655.0303635622,717.1794189103,756.7969269681,269.8660936795,260.2762525705,223.5602048595,430.9346903143,177.32977357240003,142.7868404152,122.6487090124,,132.125,157.48125,164.28947368421052,172.71634615384616,215.66515837104072,145.11739130434782,193.46666666666667,261.2,181.67322834645668,180.1899224806201,225.118320610687,233.15909090909088,185.64015151515147,212.70260223048325,190.66666666666669,177.86021505376343,283.0352112676057,199.57337883959045,274.79729729729735,286.06375838926175,206.71,332.39265536723167,23.120104438642297,10.87706855791962,22.240093240093238,23.174311926605505,478.03,491.77,500.79,599.36,746.2
b1263,674.0856903339129,1143.8354908929512,693.96029543009,569.5313177044186,287.0696192185,285.2810876168,121.8973692198,141.513500372,146.5519220752,282.0776360396,304.35589313779997,154.6905467492,309.8437637944,348.44714401,129.3226014966,141.7698443914,385.1454605566,410.71284428480004,416.9791132641,131.9930675903,128.3503913636,105.7404846924,97.9263604317,81.7396093232,,60.7130254566,47.2032600391,118.75625,178.4625,340.90526315789475,371.125,287.0,227.60434782608695,361.67916666666673,396.68,255.31496062992127,234.39534883720933,373.3854961832061,417.0113636363636,311.15909090909093,507.9256505576208,219.64516129032256,240.43010752688167,361.06338028169023,232.60068259385662,443.12500000000006,478.4261744966443,210.0433333333333,473.92372881355936,168.99738903394254,12.349881796690307,77.35897435897436,13.231651376146786,217.66,188.13,193.62,320.62,317.52
b1264,591.0450051401086,1209.4204816260656,484.04251468027024,510.4586934343721,309.825645876,308.8080137637,145.0925547171,170.860472293,150.63159458709998,320.4854721338,324.5670388143,154.78145789040002,340.6253966131,395.2171455664,156.0639037812,205.208798022,435.6025667141,485.3790424446,475.08492187,170.7530064126,149.7312825814,122.0044296962,106.3507604417,103.5424686666,89.5082734817,77.810960219,66.4532222781,192.83125,184.93125,415.7000000000001,421.9951923076923,370.35746606334845,202.7652173913044,454.7875,396.344,286.1889763779527,304.77131782945736,366.76335877862584,499.1060606060606,324.99242424242425,579.0,259.8387096774194,280.8996415770609,383.79929577464793,276.61774744027304,497.4256756756757,465.5771812080537,193.74,394.2627118644068,63.42558746736292,19.78723404255319,62.70629370629371,24.04587155963303,91.61,106.17,72.71,135.25,126.54
b1266,20.85088638423913,55.72476752131149,30.30948748198198,13.34309773827907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1267,855.9358769960869,3042.6047820429512,403.03063736162164,293.4601693835349,396.3037680793,422.06569146410004,407.1466431019,477.9182153296,399.0379936643,368.87427124,390.83975338930003,,325.7355380656,313.05648620880004,350.27231171370005,299.439020223,297.2634790214,269.2195192881,290.8207834151,,302.9356807571,247.62808999900003,220.8006793859,221.99490869419998,199.3812661638,255.3368184225,,657.76875,743.4499999999998,417.8842105263158,350.71634615384613,440.78280542986425,314.45652173913044,270.23333333333335,284.39599999999996,292.7755905511811,251.34883720930236,343.2748091603053,307.96590909090907,298.2992424242424,291.37546468401484,441.29032258064524,309.6559139784946,248.56338028169014,421.28327645051183,261.5912162162162,267.248322147651,173.16666666666663,150.7175141242938,215.95300261096602,197.90780141843967,253.72727272727272,233.25,633.7,523.68,414.2,361.81,368.08
b1269,586.3244788423913,664.0548689306557,536.2219759788288,295.01024910767444,198.0143938046,237.59121375040002,209.4208913564,,239.292326382,248.93343418290002,257.6332530132,301.6772794305,276.4098065072,282.0964888851,323.8348335121,346.90331669910006,283.5134429683,311.50076484790003,313.4309913925,387.6204607456,336.8880494433,443.088284957,362.11320304739996,401.1165931144,417.1118663492,467.8833815853,324.56816042099996,27.86875,19.85625,48.23684210526318,49.605769230769226,25.244343891402718,27.8,48.55,24.12,35.60629921259842,30.189922480620154,42.81297709923664,29.685606060606066,29.58712121212121,57.02973977695167,26.07168458781361,38.369175627240146,40.07042253521127,33.71672354948805,36.95945945945946,36.620805369127524,37.42,44.57344632768361,53.18798955613577,67.54373522458627,68.48251748251748,61.18807339449541,124.67,151.27,160.94,154.13,150.78
b1270,104.05578327858694,181.16604031704918,124.69027006954953,70.3662811060465,,,,,,,,,,,,,,,,,,,,,,,,22.275,20.2,39.636842105263156,55.62019230769231,75.56561085972852,54.25217391304349,52.67083333333333,74.976,57.21653543307088,67.18604651162791,51.0,148.91666666666666,76.35984848484848,43.73605947955391,38.369175627240146,46.82795698924731,57.96830985915493,28.35153583617747,76.92567567567569,27.077181208053695,71.56,117.83898305084743,137.7154046997389,225.03546099290782,126.95337995337995,94.59174311926607,,,,,
b1271,174.2384149094565,248.13479099704918,156.18223556144142,97.89827353655815,157.8507282706,,141.28437049,,,,182.90117505970002,,,126.43798917059999,,,,93.77360248030001,,,,70.7715825576,,81.406036464,,74.6365667093,,71.38749999999997,71.8125,87.72631578947369,84.73557692307692,96.29411764705885,60.44347826086958,78.29583333333333,88.27600000000001,72.57874015748031,66.4186046511628,80.67557251908397,92.86363636363636,84.34848484848484,72.1635687732342,115.05734767025088,102.11111111111109,112.37676056338027,123.22866894197952,94.30067567567568,148.16107382550334,55.51666666666667,64.19774011299435,52.74412532637076,40.82505910165485,55.167832167832174,49.059633027522935,,,,,
b1272,530.1015009256522,1053.7446904201638,407.91980782450446,301.5183671907907,190.9558902738,215.0962974627,154.8131891424,224.5052636213,173.3455637314,196.6704641782,224.71809163919997,186.2276093836,252.60146950970002,281.37417631569997,199.4508510291,186.6867744458,304.0264110792,296.8591356452,295.7040931766,207.95388592869998,194.36189569799998,220.1339875814,192.8147617473,226.6377492094,214.6017591179,230.06965266400002,292.3942921662,180.075,197.98125,146.9421052631579,131.82211538461542,108.98190045248869,116.81739130434784,145.57500000000005,142.21200000000002,118.92519685039369,134.46899224806202,149.07251908396947,154.47348484848484,146.95833333333334,186.65055762081784,158.03225806451613,216.69175627240142,145.58450704225353,167.37883959044368,209.16554054054055,176.261744966443,149.60333333333332,160.96045197740108,97.26109660574413,87.60283687943262,99.35431235431236,89.6123853211009,62.68,66.56,78.84,77.58,81.89
b1273,467.82467526043473,1161.2773592888525,484.9291470203604,283.7512638033954,528.0829760626999,610.6808637554,665.2669496025,633.3749710426,742.6252735174,,467.15464642309996,,465.58260004470003,393.0297360052,493.83207313,,344.7744803572,301.52158336959997,335.6007098928,426.63255647980003,,457.6215327148,,254.29405226970002,,,,293.4562499999999,163.87499999999997,208.90526315789475,195.02403846153842,305.0180995475113,218.01739130434785,192.35,245.804,225.98031496062995,269.7403100775193,359.6297709923664,297.9583333333333,244.0681818181818,188.092936802974,582.9784946236558,327.69892473118284,239.32394366197187,376.9931740614334,326.15878378378375,450.7181208053692,173.30666666666664,131.0141242937853,401.3524804177546,358.9787234042553,489.28904428904434,398.29128440366964,653.67,583.09,558.8,523.84,603.11
b1274,442.98828514815216,841.0917261457378,310.69818102558554,190.9006753422791,235.7955844807,206.56134650259997,207.746363179,244.38381272779998,214.535567445,225.8112273045,210.7302655094,238.71934798700002,208.28174501709998,224.35285088970002,239.44308395849998,230.79669534299998,215.1830138365,227.54118632889998,205.25648577450002,235.3973650261,245.3055826638,224.7732081241,222.19489454450002,229.36005628919997,225.04566539200002,248.85666267349998,246.76797458529998,170.49375,145.0625,206.11578947368423,179.0576923076923,102.81447963800905,89.26521739130436,164.4875,107.82799999999999,116.40944881889764,130.74418604651166,136.3358778625954,128.38257575757575,132.61363636363637,151.03345724907064,93.96057347670248,140.32974910394265,124.89436619718309,109.88737201365187,138.44256756756758,131.41275167785236,81.83666666666666,110.34180790960451,103.32637075718016,142.33333333333334,207.48484848484853,156.42201834862385,447.03,410.91,392.96,352.54,376.65
b1275,420.79087903423914,626.7865251514754,307.3433734205405,212.1312221667907,191.9890932257,208.4221834842,189.3744311912,186.1332381875,188.67576664310002,221.5371963934,227.4492524062,210.0035805798,273.4563052103,235.7866697929,212.36370898470003,219.076677403,287.0822951778,257.29735173349997,273.001002963,212.7612160204,220.42586886169997,210.5977438043,186.1843344848,196.4751594813,212.87194712009997,181.8952473139,202.12189456849998,126.5375,83.03124999999999,126.26842105263157,126.41346153846152,125.99547511312215,131.84347826086957,138.5291666666667,135.34,160.60629921259843,136.21317829457362,207.7824427480916,152.58333333333331,119.96590909090908,167.57249070631968,94.11469534050178,128.40860215053763,184.274647887324,161.35494880546077,121.5337837837838,149.45973154362414,160.77,166.00847457627114,157.7806788511749,102.3238770685579,144.48951048951045,120.08715596330276,152.22,167.78,196.89,181.25,164.67
